division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
lightweight,79141,2008-09-06,vacant International Boxing Organization World lightweight title ,551974,29486,SD,"Toyota Center, Houston, Texas",Juan Diaz,Michael Katsidis,W
featherweight,14345,2008-08-22,vacant International Boxing Organization World featherweight title ,557278,307790,SD,"Sommet Center, Nashville, Tennessee",Fernando Beltran,Takalani Ndlovu,W
super featherweight,33878,2008-07-30,vacant International Boxing Organization World super featherweight title Dib floored in round 3,555994,265500,UD,"Entertainment Centre, Newcastle, New South Wales",Billy Dib,Zolani Marali,W
middleweight,186227,2008-06-27,International Boxing Organization World middleweight title ,551567,272538,UD,"Campbelltown Catholic Club, Campbelltown, Sydney, New South Wales",Daniel Geale,Geard Ajetovic,W
minimumweight,184158,2008-06-27,International Boxing Organization World minimumweight title Joyi knocked down in fifth round,550784,107795,TKO,"Orient Theatre, East London, Eastern Cape",Nkosinathi Joyi,Sammy Gutierrez,W
bantamweight,67381,2008-05-31,International Boxing Organization World bantamweight title ,548471,21504,TKO,"Emperors Palace, Kempton Park, Gauteng",Silence Mabuza,Damian David Marchiano,W
super lightweight,6947,2008-05-24,International Boxing Organization World super lightweight title ,546634,9314,UD,"City of Manchester Stadium, Manchester, Lancashire",Ricky Hatton,Juan Lazcano,W
welterweight,189502,2008-04-04,International Boxing Organization World welterweight title ,550498,34006,TKO,"Croatian Club, Punchbowl, Sydney, New South Wales",Isaac Hlatshwayo,Robert Medley,W
featherweight,60992,2008-03-07,International Boxing Organization World featherweight title ,544269,52463,MD,"Foxwoods Resort, Mashantucket, Connecticut",Thomas Mashaba,Cristobal Cruz,L
bantamweight,324976,2008-02-02,"International Boxing Organization World bantamweight title Andre: Sonsona down at the bell at the end of the 8th. He beat the count, but retired.",542191,21504,RTD,"Emperors Palace, Kempton Park, Gauteng",Silence Mabuza,Eden Sonsona,W
middleweight,149812,2007-12-14,vacant International Boxing Organization World middleweight title ,539331,272538,UD,"Wests Campbelltown, Leumeah, New South Wales",Daniel Geale,Daniel Dawson,W
minimumweight,276920,2007-11-16,"International Boxing Organization World minimumweight title Time originally announced as 29 seconds, but was time-keeper error as it was 29 seconds left in round",535663,107795,KO,"Nongoza Jebe Hall, Port Elizabeth, Eastern Cape",Nkosinathi Joyi,Gabriel Pumar,W
featherweight,29366,2007-11-12,"International Boxing Organization World featherweight title 

 ",534277,52463,TKO,"Emperors Palace, Kempton Park, Gauteng",Thomas Mashaba,Eric Aiken,W
super bantamweight,107607,2007-11-08,vacant International Boxing Organization World super bantamweight title Seeger deducted 1 point in the 10th rd for low blow. ,537791,64303,UD,"Mohegan Sun Casino, Uncasville, Connecticut",Mike Oliver,Al Seeger,W
super flyweight,110030,2007-10-20,vacant International Boxing Organization World super flyweight title vacant IBF Australasian super flyweight title Catubay down in round 7 &amp; 11,534469,42089,TKO,"Auburn RSL Club, Auburn, Sydney, New South Wales",Vic Darchinyan,Federico Catubay,W
welterweight,189502,2007-10-12,International Boxing Organization World welterweight title Medley down Fifth,534276,34006,UD,"Panthers Rugby League Club, Penrith, New South Wales",Isaac Hlatshwayo,Robert Medley,W
super middleweight,16978,2007-09-01,vacant International Boxing Organization World super middleweight title ,531702,41585,TKO,"Emerald Queen Casino, Tacoma, Washington",Fulgencio Zuniga,Victor Oganov,W
heavyweight,8987,2007-07-07,IBF World heavyweight title International Boxing Organization World heavyweight title ,525876,7035,RTD,"Kolnarena, Cologne, Nordrhein-Westfalen",Wladimir Klitschko,Lamon Brewster,W
super lightweight,8837,2007-06-23,International Boxing Organization World super lightweight title vacant WBC International super lightweight title ,519950,9314,KO,"Thomas & Mack Center, Las Vegas, Nevada",Ricky Hatton,Jose Luis Castillo,W
cruiserweight,22021,2007-06-09,vacant International Boxing Organization World cruiserweight title ,527486,14883,TKO,"Spodek, Katowice",Tomasz Adamek,Luis Andres Pineda,W
welterweight,17086,2007-05-12,vacant International Boxing Organization World welterweight title ,521024,34006,UD,"Emperors Palace, Kempton Park, Gauteng",Isaac Hlatshwayo,Joseph Makaringe,W
super welterweight,7521,2007-05-04,International Boxing Organization World super welterweight title Frazier deducted a point in 5th for serious low blow,522771,137199,TKO,"Arena Savaria, Szombathely",Attila Kovacs,Robert Frazier,W
heavyweight,16778,2007-03-10,IBF World heavyweight title International Boxing Organization World heavyweight title ,514624,7035,KO,"SAP-Arena, Mannheim, Baden-Württemberg",Wladimir Klitschko,Ray Austin,W
super featherweight,33724,2007-02-03,vacant International Boxing Organization World super featherweight title ,512989,5534,TKO,"Emperors Palace, Kempton Park, Gauteng",Cassius Baloyi,Nazareno Gaston Ruiz,W
super lightweight,9314,2007-01-20,IBF World super lightweight title vacant International Boxing Organization World super lightweight title ,513692,214425,UD,"Paris Las Vegas, Las Vegas, Nevada",Juan Urango,Ricky Hatton,L
super middleweight,31024,2007-01-05,vacant International Boxing Organization World super middleweight title ,510171,20744,SD,"DeSoto Civic Center, Southaven, Mississippi",Anthony Hanshaw,Jean-Paul Mendy,D
featherweight,17053,2006-12-15,International Boxing Organization World featherweight title ,513448,52463,KO,"Jim Summers Hall, Kimberley, Western Cape",Thomas Mashaba,Oscar Leon,W
super bantamweight,49558,2006-12-01,International Boxing Organization World super bantamweight title IBF Super Bantamweight Title Eliminator,510944,14345,SD,"Cicero Stadium 1909 S. Laramie, Cicero, Illinois",Takalani Ndlovu,Ricardo Castillo,W
heavyweight,32493,2006-11-11,IBF World heavyweight title International Boxing Organization World heavyweight title ,499326,7035,TKO,"Madison Square Garden, New York, New York",Wladimir Klitschko,Calvin Brock,W
super flyweight,15627,2006-11-04,vacant International Boxing Organization World super flyweight title ,505818,84810,UD,"Emperors Palace, Kempton Park, Gauteng",Eric Barcelona,Mbwana Matumla,L
super featherweight,7786,2006-07-29,IBF World super featherweight title International Boxing Organization World super featherweight title ,497434,5534,UD,"Emperors Palace, Kempton Park, Gauteng",Cassius Baloyi,Gairy St Clair,L
featherweight,7355,2006-07-21,International Boxing Organization World featherweight title ,499764,52463,UD,"Goldfields Arena, Carletonville, Gauteng",Thomas Mashaba,Juan Gerardo Cabrera,W
flyweight,18788,2006-06-03,IBF World flyweight title International Boxing Organization World flyweight title ,487859,42089,TKO,"Thomas & Mack Center, Las Vegas, Nevada",Vic Darchinyan,Luis Maldonado,W
super welterweight,137199,2006-06-03,International Boxing Organization World super welterweight title Conway deducted a point for head-butting in 9th,494495,9130,UD,"City Sporthall, Szolnok",Steve Conway,Attila Kovacs,L
super featherweight,503,2006-05-31,vacant IBF World super featherweight title International Boxing Organization World super featherweight title Medina down three times in the 11th rd.,492422,5534,TKO,"Northern Quest Casino, Airway Heights, Washington",Cassius Baloyi,Manuel Medina,W
super bantamweight,6660,2006-05-25,International Boxing Organization World super bantamweight title ,492797,14345,KO,"Carnival City, Brakpan, Gauteng",Takalani Ndlovu,Giovanni Andrade,W
heavyweight,7035,2006-04-22,IBF World heavyweight title vacant International Boxing Organization World heavyweight title ,487670,4923,TKO,"SAP-Arena, Mannheim, Baden-Württemberg",Chris Byrd,Wladimir Klitschko,L
super bantamweight,41133,2006-04-21,International Boxing Organization World super bantamweight title ,490849,14345,KO,"Dover Downs Hotel & Casino, Dover, Delaware",Takalani Ndlovu,Fabio Daniel Oliva,W
lightweight,33494,2006-04-07,International Boxing Organization World lightweight title IBF Lightweight Eliminator for the #2 Spot,488762,34006,SD,"Florida State Fairgrounds Hall, Tampa, Florida",Isaac Hlatshwayo,Nate Campbell,W
featherweight,6725,2006-03-24,International Boxing Organization World featherweight title ,486064,52463,UD,"Emnotweni Casino, Nelspruit, Mpumalanga",Thomas Mashaba,Yober Ortega,W
flyweight,57375,2006-03-03,IBF World flyweight title International Boxing Organization World flyweight title ,488063,42089,TKO,"Chumash Casino, Santa Ynez, California",Vic Darchinyan,Diosdado Gabi,W
super welterweight,23857,2006-03-03,International Boxing Organization World super welterweight title ,485827,9130,UD,"Borough Hall, Hartlepool, County Durham",Steve Conway,Mihaly Kotai,W
lightweight,7914,2006-02-25,International Boxing Organization World lightweight title ,485999,34006,UD,"Carnival City, Brakpan, Gauteng",Isaac Hlatshwayo,Aldo Nazareno Rios,W
middleweight,18800,2005-11-27,International Boxing Organization World middleweight title Taylor suffered broken rib in round 2 &amp; cut in 9th. Joval cut in 5th.,469227,13464,TKO,"Vodafone Arena, Melbourne Park, Victoria",Shannan Taylor,Raymond Joval,L
bantamweight,21504,2005-11-05,IBF World bantamweight title International Boxing Organization World bantamweight title ,465570,13019,TKO,"Caesars Tahoe, Stateline, Nevada",Rafael Marquez,Silence Mabuza,W
super bantamweight,33533,2005-11-04,"vacant International Boxing Organization World super bantamweight title Scores: 119-109, 117-111, 116-112",473860,14345,UD,"Hammerstein Ballroom, New York, New York",Takalani Ndlovu,Armando Guerrero,W
light heavyweight,774820,2005-10-01,International Boxing Organization World light heavyweight title ,463894,14043,UD,"St. Pete Times Forum, Tampa, Florida",Antonio Tarver,Roy Jones Jr,W
super welterweight,69791,2005-09-23,International Boxing Organization World super welterweight title Kotai had a point deducted in the 10th for holding,466034,23857,PTS,"George Carnall Leisure Centre, Davyhulme, Manchester, Lancashire",Mihaly Kotai,Sebastian Andres Lujan,D
lightweight,5534,2005-08-31,vacant International Boxing Organization World lightweight title ,464934,34006,UD,"Carnival City, Brakpan, Gauteng",Isaac Hlatshwayo,Cassius Baloyi,W
flyweight,15631,2005-08-24,IBF World flyweight title International Boxing Organization World flyweight title ,456559,42089,TKO,"Entertainment Centre, Sydney, New South Wales",Vic Darchinyan,Jair Jimenez,W
super middleweight,5000,2005-08-06,IBF World super middleweight title International Boxing Organization World super middleweight title ,450650,31593,RTD,"St. Pete Times Forum, Tampa, Florida",Jeff Lacy,Robin Reid,W
featherweight,842,2005-06-25,International Boxing Organization World featherweight title ,453834,52463,UD,"Absa Stadium, East London, Eastern Cape",Thomas Mashaba,Vuyani Bungu,W
light heavyweight,7361,2005-06-18,International Boxing Organization World light heavyweight title ,449749,14043,UD,"FedEx Forum, Memphis, Tennessee",Antonio Tarver,Glen Johnson,W
super welterweight,39648,2005-06-04,vacant International Boxing Organization World super welterweight title World Boxing Foundation World super welterweight title IBO title  had been vacated by Sergio Gabriel Martinez to fight for the WBC latino title .,454341,23857,UD,"Ballhaus Arena, Aschersleben, Sachsen-Anhalt",Mihaly Kotai,Raul Eduardo Bejarano,W
middleweight,5057,2005-06-03,vacant International Boxing Organization World middleweight title ,453830,18800,UD,"Zuidpaleis, Brussels, Bruxelles-Capitale",Raymond Joval,Lansana Diallo,W
bantamweight,4512,2005-05-13,International Boxing Organization World bantamweight title IBF Bantamweight Eliminator,448446,21504,UD,"Plaza Hotel & Casino, Las Vegas, Nevada",Silence Mabuza,Cruz Carbajal,W
super featherweight,3632,2005-04-16,International Boxing Organization World super featherweight title ,451414,5534,UD,"Carnival City, Brakpan, Gauteng",Cassius Baloyi,Lehlo Ledwaba,W
flyweight,3407,2005-03-27,IBF World flyweight title International Boxing Organization World flyweight title ,436886,42089,TKO,"State Sports Centre, Homebush Bay, Sydney, New South Wales",Vic Darchinyan,Mzukisi Sikali,W
super lightweight,25178,2005-02-13,International Boxing Organization World super lightweight title ,435143,15063,MD,"Brentwood Centre, Brentwood, Essex",Colin Lynes,Joaquin Gallardo,W
light heavyweight,7361,2004-12-18,International Boxing Organization World light heavyweight title ,420202,14043,SD,"Staples Center, Los Angeles, California",Antonio Tarver,Glen Johnson,L
super flyweight,7876,2004-12-17,International Boxing Organization World super flyweight title ,426533,14847,UD,"Leisure Centre, Huddersfield, Yorkshire",Damaen Kelly,Jason Booth,W
super featherweight,3632,2004-11-20,International Boxing Organization World super featherweight title Fans booed the decision.,418473,5534,UD,"Carnival City, Brakpan, Gauteng",Cassius Baloyi,Lehlo Ledwaba,W
lightweight,15059,2004-11-05,International Boxing Organization World lightweight title ,421930,7914,TKO,"Hereford Leisure Centre, Hereford, Herefordshire",Aldo Nazareno Rios,Jason Cook,W
cruiserweight,155774,2004-09-10,International Boxing Organization World cruiserweight title ,408510,1259,TKO,"Wembley Arena, Wembley, London",Carl Thompson,David Haye,W
flyweight,31911,2004-09-04,International Boxing Organization World flyweight title ,406292,3407,UD,"Carnival City, Brakpan, Gauteng",Mzukisi Sikali,Monelisi Myekeni,W
bantamweight,9279,2004-08-07,International Boxing Organization World bantamweight title Wilders down by a left to the body in 4th &amp; 5th.,404991,21504,KO,"Carousel Casino, Hammanskraal, North-West",Silence Mabuza,Noel Wilders,W
super middleweight,5000,2004-06-26,International Boxing Organization World super middleweight title Magee down four times,392435,14880,UD,"Kings Hall, Belfast, Northern Ireland",Brian Magee,Robin Reid,L
super lightweight,7919,2004-05-08,International Boxing Organization World super lightweight title ,388741,15063,SD,"Goresbrook Leisure Centre, Dagenham, Essex",Colin Lynes,Pablo Daniel Sarmiento,W
lightweight,14063,2004-05-01,International Boxing Organization World lightweight title ,382917,15059,UD,"Recreation Centre, Bridgend, Wales",Jason Cook,Kevin Bennett,W
super welterweight,14264,2004-04-17,International Boxing Organization World super welterweight title ,372705,14429,TKO,"Kings Hall, Belfast, Northern Ireland",Sergio Martinez,Richard Williams,W
super featherweight,7355,2004-03-27,International Boxing Organization World super featherweight title ,380539,5534,UD,"Carousel Casino, Hammanskraal, Gauteng",Cassius Baloyi,Juan Gerardo Cabrera,W
super flyweight,18422,2004-03-13,"International Boxing Organization World super flyweight title Robinson, down in the 11th round, was cut by the left eye in the 9th.",369296,7876,UD,"Leisure Centre, Huddersfield, Yorkshire",Jason Booth,Dale Robinson,W
welterweight,6644,2004-02-14,International Boxing Organization World welterweight title ,367936,9303,UD,"Harvey Hadden Leisure Centre, Nottingham, Nottinghamshire",Jawaid Khaliq,Ener Julio,W
featherweight,14345,2004-02-07,vacant International Boxing Organization World featherweight title ,371448,842,SD,"Carnival City Casino, Brakpan, Gauteng",Vuyani Bungu,Takalani Ndlovu,W
cruiserweight,7950,2004-02-06,"International Boxing Organization World cruiserweight title Thompson knocked down in 4th round, Rothmann down in 5th and 9th",359140,1259,TKO,"Ponds Forge Arena, Sheffield, Yorkshire",Carl Thompson,Sebastiaan Rothmann,W
bantamweight,24279,2003-11-25,International Boxing Organization World bantamweight title ,355539,21504,KO,"Carousel Casino, Hammanskraal, Gauteng",Silence Mabuza,Khulile Makeba,W
super middleweight,2140,2003-11-22,International Boxing Organization World super middleweight title ,348616,14880,TKO,"Kings Hall, Belfast, Northern Ireland",Brian Magee,Hacine Cherifi,W
lightweight,30745,2003-11-08,vacant International Boxing Organization World lightweight title Oliveira down twice.,350948,15059,TKO,"Recreation Centre, Bridgend, Wales",Jason Cook,Ariel Mariano Olveira,W
super welterweight,14696,2003-10-09,International Boxing Organization World super welterweight title ,344042,14429,KO,"Whitchurch Sports Centre, Bristol, Avon",Sergio Martinez,Adrian Stone,W
super middleweight,42700,2003-10-04,International Boxing Organization World super middleweight title ,326155,14880,KO,"Ulster Hall, Belfast, Northern Ireland",Brian Magee,Omar Eduardo Gonzalez,W
flyweight,6931,2003-10-03,International Boxing Organization World flyweight title ,344440,3407,TKO,"Carnival City Casino, Brakpan, Gauteng",Mzukisi Sikali,Masibulele Makepula,W
middleweight,5057,2003-09-27,International Boxing Organization World middleweight title Joval lost the IBO Middleweight title  after losing in a non-title  fight to Sam Soliman in July 2004,330605,18800,UD,"Spiroudome Arena, Charleroi, Hainaut",Raymond Joval,Lansana Diallo,W
welterweight,16981,2003-09-20,International Boxing Organization World welterweight title ,335022,9303,UD,"Harvey Hadden Leisure Centre, Nottingham, Nottinghamshire",Jawaid Khaliq,Maxim Nesterenko,W
cruiserweight,762,2003-07-12,International Boxing Organization World cruiserweight title ,327428,7950,UD,"Carnival City, Brakpan, Gauteng",Sebastiaan Rothmann,Jorge Castro,W
super bantamweight,4825,2003-07-11,vacant International Boxing Organization World super bantamweight title ,327373,33878,UD,"Carnival City, Brakpan, Gauteng",Zolani Marali,Pastor Humberto Maurin,W
super welterweight,14264,2003-06-21,International Boxing Organization World super welterweight title ,290271,14429,UD,"M.E.N. Arena, Manchester, Lancashire",Sergio Martinez,Richard Williams,W
bantamweight,39652,2003-04-26,International Boxing Organization World bantamweight title Medina down in the 1st and 3rd.,301771,21504,KO,"Fountain Leisure Centre, Brentford, London",Silence Mabuza,Julio Cesar Medina,W
super welterweight,7728,2003-03-08,International Boxing Organization World super welterweight title World Boxing Federation World super welterweight title ,285900,14264,UD,"York Hall, Bethnal Green, London",Richard Williams,Andrey Pestryaev,W
minimumweight,177714,2003-03-08,vacant International Boxing Organization World minimumweight title ,295982,4434,TKO,"Art Center, Denpasar",Noel Tunacao,Abrin Matta,W
welterweight,15509,2003-03-01,"International Boxing Organization World welterweight title Bergman down three times, Khaliq down twice",284772,9303,TKO,"Carnival City Casino, Brakpan, Gauteng",Jawaid Khaliq,Jan Piet Bergman,W
super middleweight,15625,2003-02-22,International Boxing Organization World super middleweight title Jimenez knocked down in round one,279626,14880,UD,"Leisure Centre, Huddersfield, Yorkshire",Brian Magee,Miguel Angel Jimenez,W
light flyweight,86102,2003-02-15,International Boxing Organization World light flyweight title ,289941,31911,UD,"Meropa Sun Casino, Polokwane, Limpopo",Monelisi Myekeni,Wyndel Janiola,W
middleweight,18118,2003-01-26,International Boxing Organization World middleweight title Joval suffered a broken jaw,271395,18800,UD,"Sporthal de Mijze, Schermerhorn",Raymond Joval,Francisco Antonio Mora,W
super flyweight,4419,2002-12-13,vacant International Boxing Organization World super flyweight title ,269562,24280,UD,"River Park, East London, Eastern Cape",Lunga Ntontela,Edison Torres,W
super welterweight,9298,2002-12-07,International Boxing Organization World super welterweight title ,258905,14264,TKO,"Brentwood Centre, Brentwood, Essex",Richard Williams,Paul Samuels,W
welterweight,14393,2002-11-16,International Boxing Organization World welterweight title ,251877,9303,SD,"Harvey Hadden Leisure Centre, Nottingham, Nottinghamshire",Jawaid Khaliq,Roman Dzhuman,W
super middleweight,16724,2002-11-09,International Boxing Organization World super middleweight title ,256016,14880,UD,"Leisure Centre, Altrincham, Cheshire",Brian Magee,Jose Spearman,W
bantamweight,4546,2002-11-09,International Boxing Organization World bantamweight title ,243790,21504,RTD,"Coca-Cola Center, Oklahoma City, Oklahoma",Silence Mabuza,Pedro Javier Torres,W
super featherweight,1909,2002-10-26,International Boxing Organization World super featherweight title ,225891,5534,TKO,"Carnival City, Brakpan, Gauteng",Cassius Baloyi,Mbulelo Botile,W
flyweight,6931,2002-09-14,International Boxing Organization World flyweight title ,224538,3407,MD,"Carnival City, Brakpan, Gauteng",Mzukisi Sikali,Masibulele Makepula,W
welterweight,19208,2002-07-27,International Boxing Organization World welterweight title ,221579,9303,UD,"Harvey Hadden Leisure Centre, Nottingham, Nottinghamshire",Jawaid Khaliq,Jose Joaquin Rosa Gomez,W
super welterweight,14264,2002-06-29,International Boxing Organization World super welterweight title Accidental clash of heads leads to the fight being stopped.,211097,9298,TD,"Brentwood Centre, Brentwood, Essex",Paul Samuels,Richard Williams,D
super middleweight,4013,2002-06-15,International Boxing Organization World super middleweight title ,171835,14880,TKO,"Town Hall, Leeds, Yorkshire",Brian Magee,Mpush Makambi,W
featherweight,6706,2002-05-18,vacant International Boxing Organization World featherweight title ,164554,4462,UD,"ExCel Arena, Dockland, London",Naseem Hamed,Manuel Calvo,W
super featherweight,19011,2002-04-17,vacant International Boxing Organization World super featherweight title ,8553,5534,TKO,"Carnival City, Brakpan, Gauteng",Cassius Baloyi,Tiger Ari,W
super lightweight,7941,2002-03-02,International Boxing Organization World super lightweight title ,138772,7919,KO,"Carnival City, Brakpan, Gauteng",Pablo Daniel Sarmiento,Stephanus Carr,W
super bantamweight,5061,2002-02-23,International Boxing Organization World super bantamweight title ,131596,4836,UD,"Mandalay Bay Resort & Casino, Las Vegas, Nevada",Paulie Ayala,Clarence Adams,W
welterweight,16981,2002-02-23,International Boxing Organization World welterweight title ,137060,9303,TKO,"Harvey Hadden Leisure Centre, Nottingham, Nottinghamshire",Jawaid Khaliq,Maxim Nesterenko,W
flyweight,6227,2002-01-26,vacant International Boxing Organization World flyweight title ,131713,6931,TKO,"York Hall, Bethnal Green, London",Masibulele Makepula,Melvin Magramo,W
super middleweight,8321,2001-12-10,International Boxing Organization World super middleweight title ,122495,14880,KO,"Everton Park Sports Centre, Liverpool, Merseyside",Brian Magee,Ramon Arturo Britez,W
super welterweight,13464,2001-12-01,vacant International Boxing Organization World super welterweight title Commonwealth (British Empire) super welterweight title ,120443,14264,TKO,"York Hall, Bethnal Green, London",Richard Williams,Shannan Taylor,W
cruiserweight,1259,2001-11-26,"International Boxing Organization World cruiserweight title Thompson was knocked down four times, Sellers twice",119308,7726,KO,"Wythenshawe Forum, Manchester, Lancashire",Ezra Sellers,Carl Thompson,W
super lightweight,5088,2001-11-10,International Boxing Organization World super lightweight title Ayers relinquished his IBO Lightweight title  on 12/26/2001.,116051,7919,UD,"Conference Centre, Wembley, London",Pablo Daniel Sarmiento,Michael Ayers,W
super featherweight,14935,2001-10-06,International Boxing Organization World super featherweight title ,105753,6036,TKO,"Wythenshawe Forum, Manchester, Lancashire",Affif Djelti,Alex Moon,W
welterweight,14395,2001-09-15,International Boxing Organization World welterweight title ,100436,9303,TKO,"Harvey Hadden Leisure Centre, Nottingham, Nottinghamshire",Jawaid Khaliq,Jacek Bielski,W
super lightweight,7919,2001-07-14,International Boxing Organization World super lightweight title ,81369,6575,TKO,"Conference Centre, Wembley, London",Billy Schwer,Pablo Daniel Sarmiento,L
middleweight,4013,2001-07-07,International Boxing Organization World middleweight title ,59692,18800,MD,"Jaap Edenhal, Amsterdam",Raymond Joval,Mpush Makambi,W
welterweight,4902,2001-06-11,International Boxing Organization World welterweight title ,72803,9303,UD,"Harvey Hadden Leisure Centre, Nottingham, Nottinghamshire",Jawaid Khaliq,Willy Wise,W
featherweight,4462,2001-04-07,vacant International Boxing Organization World featherweight title Barrera deducted one point in 12th for intentionally slamming Hamed's head into a turnbuckle.,53646,8010,UD,"MGM Grand, Las Vegas, Nevada",Marco Antonio Barrera,Naseem Hamed,W
super middleweight,17082,2001-04-07,International Boxing Organization World super middleweight title ,53952,8321,TKO,"Conference Centre, Wembley, London",Ramon Arturo Britez,Adrian Dodson,W
light flyweight,6934,2001-03-20,International Boxing Organization World light flyweight title ,50475,8821,SD,"Bellahouston Leisure Centre, Glasgow, Scotland",Jose Garcia Bernal,Keith Knox,W
super welterweight,15098,2001-03-13,International Boxing Organization World super welterweight title ,48661,14696,UD,"The Pavilions, Plymouth, Devon",Adrian Stone,Joe Townsley,W
super middleweight,8961,2001-03-03,vacant International Boxing Organization World super middleweight title ,45910,17082,KO,"Wembley Arena, Wembley, London",Adrian Dodson,Paul Jones,W
flyweight,15550,2001-02-17,International Boxing Organization World flyweight title Kelly was stripped of the title  on 11/21/2001 for failing to defend the title  within a specified timeframe.,45134,14847,UD,"York Hall, Bethnal Green, London",Damaen Kelly,Paulino Villalobos,W
cruiserweight,571,2001-02-03,International Boxing Organization World cruiserweight title ,42926,1259,TKO,"Bowlers Exhibition Centre, Manchester, Lancashire",Carl Thompson,Uriah Grant,W
middleweight,14452,2001-01-27,International Boxing Organization World middleweight title ,41967,18800,MD,"Jaap Edenhal, Amsterdam",Raymond Joval,Sam Soliman,W
welterweight,9336,2000-12-02,International Boxing Organization World welterweight title ,28117,4902,PTS,"York Hall, Bethnal Green, London",Willy Wise,Darren Bruce,W
super welterweight,8926,2000-11-11,International Boxing Organization World super welterweight title ,25539,14696,TKO,"Waterfront Hall, Belfast, Northern Ireland",Adrian Stone,Derek Roche,W
super featherweight,9145,2000-10-28,International Boxing Organization World super featherweight title ,24194,6036,KO,"Skydome, Coventry, West Midlands",Affif Djelti,Dean Pithie,W
middleweight,4013,2000-09-30,International Boxing Organization World middleweight title ,21617,18800,MD,"Sportcomplex De Wilgenring, Rotterdam",Raymond Joval,Mpush Makambi,W
flyweight,3785,2000-09-30,International Boxing Organization World flyweight title ,21616,14847,MD,"Bushfield Leisure Centre, Peterborough, Cambridgeshire",Damaen Kelly,Zolile Mbityi,W
light flyweight,16963,2000-08-26,International Boxing Organization World light flyweight title ,115870,8821,PTS,Galapa,Jose Garcia Bernal,Jose Sanjuanelo,W
lightweight,4963,2000-08-19,International Boxing Organization World lightweight title ,19451,5088,KO,"Fountain Leisure Centre, Brentford, London",Michael Ayers,Mehdi Labdouni,W
lightweight,14187,2000-07-01,International Boxing Organization World lightweight title ,17085,5088,TKO,"Bowlers Exhibition Centre, Manchester, Lancashire",Michael Ayers,Wayne Rigby,W
super lightweight,17083,2000-06-03,International Boxing Organization World super lightweight title ,216158,6527,TKO,Pasto,Victor Hugo Paz,Newton Villarreal,L
super bantamweight,14816,2000-05-27,International Boxing Organization World super bantamweight title Mullings down in the 1st &amp; 3rd roundsRamoni down twice in the 3rd round &amp; down in the 4th roundCorner retirement,17347,15081,RTD,"Elephant & Castle Centre, Southwark, London",Simon Ramoni,Patrick Mullings,W
super welterweight,7411,2000-04-15,vacant International Boxing Organization World super welterweight title ,17320,14696,TKO,"York Hall, Bethnal Green, London",Adrian Stone,Michael Carruth,W
flyweight,5423,2000-04-13,International Boxing Organization World flyweight title ,17318,3785,PTS,"New Connaught Rooms, Holborn, London",Zolile Mbityi,Sandro Orlando Oviedo,W
cruiserweight,571,2000-04-08,International Boxing Organization World cruiserweight title ,16660,303,RTD,"Joe Louis Arena, Detroit, Michigan",Thomas Hearns,Uriah Grant,L
bantamweight,7872,2000-03-20,vacant International Boxing Organization World bantamweight title ,17306,9279,PTS,"Leisure Centre, Mansfield, Nottinghamshire",Noel Wilders,Kamel Guerfi,W
super featherweight,5570,2000-02-26,International Boxing Organization World super featherweight title ,17281,6036,TKO,"Sands Centre, Carlisle, Cumbria",Affif Djelti,Charles Shepherd,W
super lightweight,6444,2000-02-05,International Boxing Organization World super lightweight title ,52645,17083,SD,Pasto,Newton Villarreal,Edwin Vazquez,W
lightweight,818,1999-12-20,International Boxing Organization World lightweight title ,21780,5088,TKO,"York Hall, Bethnal Green, London",Michael Ayers,Tony Miller,W
middleweight,6873,1999-12-04,International Boxing Organization World middleweight title ,9910,4013,KO,"Bowlers Exhibition Centre, Manchester, Lancashire",Mpush Makambi,Steve Foster,W
super middleweight,4465,1999-11-05,International Boxing Organization World super middleweight title ,8864,601,SD,"Foxwoods Resort, Mashantucket, Connecticut",Vinny Pazienza,Dana Rosenblatt,L
middleweight,7020,1999-10-22,International Boxing Organization World middleweight title ,8847,4013,KO,"Ryton Sports Connexion, Coventry, West Midlands",Mpush Makambi,Ensley Bingham,W
super bantamweight,15147,1999-10-22,International Boxing Organization World super bantamweight title ,21893,15081,UD,"Legia na Bemowie Hall, Warsaw",Simon Ramoni,Sandor Koczak,W
lightweight,7919,1999-10-02,International Boxing Organization World lightweight title ,8834,5088,TKO,"International Arena, Cardiff, Wales",Michael Ayers,Pablo Daniel Sarmiento,W
super featherweight,657,1999-07-31,vacant International Boxing Organization World super featherweight title ,9979,5570,UD,"Sands Centre, Carlisle, Cumbria",Charles Shepherd,Tom Johnson,W
lightweight,19458,1999-05-25,International Boxing Organization World lightweight title ,42282,5088,KO,"Hilton Hotel, Mayfair, London",Michael Ayers,Mkhuseli Kondile,W
super flyweight,4419,1999-04-03,International Boxing Organization World super flyweight title ,8661,4191,PTS,Cartagena,Mauricio Pastrana,Edison Torres,W
super middleweight,476,1999-03-19,International Boxing Organization World super middleweight title World Boxing Federation World super middleweight title ,8639,5415,TKO,"Falconer Centeret, Frederiksberg",Mads Larsen,Thulani Malinga,W
lightweight,19916,1999-03-12,vacant International Boxing Organization World lightweight title ,10229,5088,TKO,"York Hall, Bethnal Green, London",Michael Ayers,Luis Flores,W
